  core wf on lin-log mesh for hole            3
 0.229838E+01 0.512701E-04
 0.231990E+01 0.482072E-04
 0.234151E+01 0.453068E-04
 0.236321E+01 0.424843E-04
 0.238500E+01 0.398798E-04
 0.240688E+01 0.374900E-04
 0.242886E+01 0.353117E-04
 0.245092E+01 0.333416E-04
 0.247307E+01 0.318939E-04
 0.249532E+01 0.306827E-04
 0.251765E+01 0.294611E-04
 0.254007E+01 0.282293E-04
 0.256257E+01 0.269873E-04
 0.258517E+01 0.257353E-04
 0.260785E+01 0.243651E-04
 0.263061E+01 0.230288E-04
 0.265347E+01 0.217290E-04
 0.267640E+01 0.204652E-04
 0.269942E+01 0.192367E-04
 0.272253E+01 0.179946E-04
 0.274572E+01 0.166264E-04
 0.276899E+01 0.153846E-04
 0.279234E+01 0.142672E-04
 0.281578E+01 0.132725E-04
 0.283929E+01 0.123985E-04
 0.286289E+01 0.117204E-04
 0.288657E+01 0.113561E-04
 0.291032E+01 0.109888E-04
 0.293416E+01 0.106183E-04
 0.295808E+01 0.102448E-04
 0.298207E+01 0.986834E-05
 0.300614E+01 0.949252E-05
 0.303029E+01 0.914671E-05
 0.305451E+01 0.878354E-05
 0.307882E+01 0.840322E-05
 0.310319E+01 0.800601E-05
 0.312765E+01 0.759213E-05
 0.315217E+01 0.716181E-05
 0.317677E+01 0.655781E-05
 0.320145E+01 0.595161E-05
 0.322620E+01 0.540262E-05
 0.325102E+01 0.491001E-05
 0.327591E+01 0.447297E-05
 0.330088E+01 0.409072E-05
 0.332592E+01 0.382275E-05
 0.335103E+01 0.375755E-05
 0.337621E+01 0.366348E-05
 0.340145E+01 0.354092E-05
